"","env","Strain","Mut_ID","avgGR","seGR","Mean_GR","Std_err"
"63","30SC3","LK1-A02",121,0.100144250110646,0.0365242534911335,0.0804079675384638,0.00432213358469658
"64","30SC3","LK1-A02",122,0.0591103601906909,0.0502275094105161,0.0804079675384638,0.00432213358469658
"65","30SC3","LK1-A02",123,0.124727181133502,0.0134251211078143,0.0804079675384638,0.00432213358469658
"66","30SC3","LK1-A02",124,0.0755309284739,0.00589737401815415,0.0804079675384638,0.00432213358469658
"67","30SC3","LK1-A02",127,0.112249461843691,0.0230775449514707,0.0804079675384638,0.00432213358469658
"68","30SC3","LK1-B03",1,0.147303407636467,0.00836425165087378,0.143233024339903,0.00190025250341806
"69","30SC3","LK1-B03",2,0.165677664134996,0.00383560980789608,0.143233024339903,0.00190025250341806
"70","30SC3","LK1-B03",3,0.16733747723063,0.00783343578204676,0.143233024339903,0.00190025250341806
"71","30SC3","LK1-B03",5,0.186418851627962,0.0098549673227309,0.143233024339903,0.00190025250341806
"72","30SC3","LK1-B03",7,0.17215603835441,0.00299872992843794,0.143233024339903,0.00190025250341806
"73","30SC3","LK1-B03",10,0.143809518540664,0.00417591714140696,0.143233024339903,0.00190025250341806
"74","30SC3","LK1-B03",11,0.147850820858752,0.00730608629513598,0.143233024339903,0.00190025250341806
"75","30SC3","LK1-B03",14,0.165172899899214,0.0074974123323001,0.143233024339903,0.00190025250341806
"76","30SC3","LK1-B03",15,0.186966553792807,0.00244100222831044,0.143233024339903,0.00190025250341806
"77","30SC3","LK1-B03",17,0.140203485576489,0.00419842734914457,0.143233024339903,0.00190025250341806
"78","30SC3","LK1-B03",18,0.139409486136257,0.00450796686227188,0.143233024339903,0.00190025250341806
"79","30SC3","LK1-B03",19,0.149123504128229,0.008154492319644,0.143233024339903,0.00190025250341806
"80","30SC3","LK1-B03",21,0.150718604894654,0.0149031412120172,0.143233024339903,0.00190025250341806
"81","30SC3","LK1-B03",23,0.18352278267404,0.0297058598449326,0.143233024339903,0.00190025250341806
"82","30SC3","LK1-B03",26,0.143664530192949,0.00752362215511589,0.143233024339903,0.00190025250341806
"83","30SC3","LK1-B03",27,0.138107209010158,0.00621154320835706,0.143233024339903,0.00190025250341806
"84","30SC3","LK1-B03",29,0.136805128256132,0.00651317746076559,0.143233024339903,0.00190025250341806
"85","30SC3","LK1-B03",35,0.151404417588386,0.00484027843436972,0.143233024339903,0.00190025250341806
"86","30SC3","LK1-B03",36,0.18421218704233,0.00994046810585915,0.143233024339903,0.00190025250341806
"87","30SC3","LK1-B03",39,0.18695895855657,0.0185258115674154,0.143233024339903,0.00190025250341806
"88","30SC3","LK1-B03",40,0.222277898217629,0.0101951173652384,0.143233024339903,0.00190025250341806
"89","30SC3","LK1-B03",42,0.172691322395458,0.0167341451183681,0.143233024339903,0.00190025250341806
"90","30SC3","LK1-B03",43,0.145440560605446,0.0170664355437852,0.143233024339903,0.00190025250341806
"91","30SC3","LK1-B03",44,0.149501521891049,0.00377219927030734,0.143233024339903,0.00190025250341806
"92","30SC3","LK1-B03",46,0.148686751626773,0.00723573071156061,0.143233024339903,0.00190025250341806
"93","30SC3","LK1-B03",50,0.0923394770730235,0.0203899504697649,0.143233024339903,0.00190025250341806
"94","30SC3","LK1-B03",55,0.175826808170915,0.00821480171142174,0.143233024339903,0.00190025250341806
"95","30SC3","LK1-B03",58,0.164450693721158,0.00471000260524702,0.143233024339903,0.00190025250341806
"96","30SC3","LK1-B03",59,0.171066764118467,0.00959745252098248,0.143233024339903,0.00190025250341806
"97","30SC3","LK1-B03",60,0.142777641698274,0.0145325976540391,0.143233024339903,0.00190025250341806
"98","30SC3","LK1-B03",61,0.104013680026649,0.0215179054055871,0.143233024339903,0.00190025250341806
"99","30SC3","LK1-B03",62,0.15691664335794,0.0158421665077808,0.143233024339903,0.00190025250341806
"100","30SC3","LK1-B03",63,0.141281695477115,0.00995233471769345,0.143233024339903,0.00190025250341806
"101","30SC3","LK1-B03",66,0.180963171340641,0.00311906341232154,0.143233024339903,0.00190025250341806
"102","30SC3","LK1-B03",67,0.20425755281583,0.00550406393814176,0.143233024339903,0.00190025250341806
"103","30SC3","LK1-B03",68,0.148441237507619,0.0066801356303188,0.143233024339903,0.00190025250341806
"104","30SC3","LK1-B03",69,0.144521303980673,0.00711001896191741,0.143233024339903,0.00190025250341806
"105","30SC3","LK1-B03",70,0.149370363142916,0.0080693905259245,0.143233024339903,0.00190025250341806
"106","30SC3","LK1-B03",71,0.17667081296703,0.00470357652791949,0.143233024339903,0.00190025250341806
"107","30SC3","LK1-B03",72,0.183393817321037,0.00470237417822256,0.143233024339903,0.00190025250341806
"108","30SC3","LK1-B03",75,0.18077140547851,0.013428080870134,0.143233024339903,0.00190025250341806
"109","30SC3","LK1-B03",76,0.14417175314737,0.0225037798568796,0.143233024339903,0.00190025250341806
"110","30SC3","LK1-B03",80,0.156708321266256,0.00948610380646074,0.143233024339903,0.00190025250341806
"111","30SC3","LK1-B03",81,0.196060126563668,0.00262949061058712,0.143233024339903,0.00190025250341806
"112","30SC3","LK1-B03",82,0.132438060627618,0.0186823849694765,0.143233024339903,0.00190025250341806
"113","30SC3","LK1-B03",83,0.0549624524255468,0.0396475467397697,0.143233024339903,0.00190025250341806
"114","30SC3","LK1-B03",84,0.166965735577202,0.00353344687896892,0.143233024339903,0.00190025250341806
"115","30SC3","LK1-B03",85,0.15210566731907,0.00658209686373115,0.143233024339903,0.00190025250341806
"116","30SC3","LK1-B03",86,0.152312111897088,0.00892252103213693,0.143233024339903,0.00190025250341806
"117","30SC3","LK1-B03",88,0.151582234454767,0.00519418385015969,0.143233024339903,0.00190025250341806
"118","30SC3","LK1-B03",92,0.168233886424676,0.00248923561691505,0.143233024339903,0.00190025250341806
"119","30SC3","LK1-B03",94,0.157828335195488,0.0253927369289158,0.143233024339903,0.00190025250341806
"120","30SC3","LK1-B03",97,0.157276094653827,0.0062241751134383,0.143233024339903,0.00190025250341806
"121","30SC3","LK1-B03",101,0.122634350540218,0.008807553217462,0.143233024339903,0.00190025250341806
"122","30SC3","LK1-B03",103,0.173392637197632,0.00331296812238337,0.143233024339903,0.00190025250341806
"123","30SC3","LK1-B03",104,0.16997877336062,0.00279641287323773,0.143233024339903,0.00190025250341806
"124","30SC3","LK1-B03",105,0.168021130159206,0.00503791345871249,0.143233024339903,0.00190025250341806
"125","30SC3","LK1-B03",108,0.143973190738583,0.00557147140219771,0.143233024339903,0.00190025250341806
"126","30SC3","LK1-B03",110,0.1718363567821,0.00582837786188571,0.143233024339903,0.00190025250341806
"127","30SC3","LK1-B03",114,0.190072506710779,0.00275788702275905,0.143233024339903,0.00190025250341806
"128","30SC3","LK1-B03",115,0.194697238782845,0.0102996221792842,0.143233024339903,0.00190025250341806
"129","30SC3","LK1-B03",117,0.226332939579034,0.00968114775081758,0.143233024339903,0.00190025250341806
"130","30SC3","LK1-B03",121,0.140494887313889,0.00371145645411171,0.143233024339903,0.00190025250341806
"131","30SC3","LK1-B03",122,0.104462276840088,0.0249136377672049,0.143233024339903,0.00190025250341806
"132","30SC3","LK1-B03",123,0.164616768774241,0.00674515150067039,0.143233024339903,0.00190025250341806
"133","30SC3","LK1-B03",124,0.131042489817134,0.00278505010623079,0.143233024339903,0.00190025250341806
"134","30SC3","LK1-B03",127,0.152043645116148,0.00809127357439348,0.143233024339903,0.00190025250341806
"135","30SC3","LK1-B05",1,0.159005240039401,0.0256062765072499,0.108055754359051,0.00499461133793273
"136","30SC3","LK1-B05",2,0.163911105909213,0.00510601715967759,0.108055754359051,0.00499461133793273
"137","30SC3","LK1-B05",3,0.149012371992468,0.0221693557046462,0.108055754359051,0.00499461133793273
"138","30SC3","LK1-B05",7,0.155929358041177,0.00518563566686508,0.108055754359051,0.00499461133793273
"139","30SC3","LK1-B05",10,0.110929999691559,0.00965758868809453,0.108055754359051,0.00499461133793273
"140","30SC3","LK1-B05",14,0.15729544532891,0.00697132353019649,0.108055754359051,0.00499461133793273
"141","30SC3","LK1-B05",15,0.190064337222763,0.00339039338462893,0.108055754359051,0.00499461133793273
"142","30SC3","LK1-B05",17,0.135884019228197,0.00623171505006664,0.108055754359051,0.00499461133793273
"143","30SC3","LK1-B05",21,0.151223785204026,0.0112548085941358,0.108055754359051,0.00499461133793273
"144","30SC3","LK1-B05",23,0.144795824153256,0.00963732288124173,0.108055754359051,0.00499461133793273
"145","30SC3","LK1-B05",27,0.130982725158881,0.0238515827428174,0.108055754359051,0.00499461133793273
"146","30SC3","LK1-B05",29,0.123669456030769,0.00753495148568405,0.108055754359051,0.00499461133793273
"147","30SC3","LK1-B05",35,0.125813584065253,0.00772444827163944,0.108055754359051,0.00499461133793273
"148","30SC3","LK1-B05",40,0.155201579684283,0.0283882783848923,0.108055754359051,0.00499461133793273
"149","30SC3","LK1-B05",44,0.123970930482035,0.00691522603310971,0.108055754359051,0.00499461133793273
"150","30SC3","LK1-B05",50,0.0643064163074759,0.0255632880432009,0.108055754359051,0.00499461133793273
"151","30SC3","LK1-B05",55,0.12987857826048,0.0171713354306038,0.108055754359051,0.00499461133793273
"152","30SC3","LK1-B05",58,0.129453001421682,0.0106125286241367,0.108055754359051,0.00499461133793273
"153","30SC3","LK1-B05",59,0.118895577259358,0.0253052379715806,0.108055754359051,0.00499461133793273
"154","30SC3","LK1-B05",60,0.217835184138812,0.0108877055285115,0.108055754359051,0.00499461133793273
"155","30SC3","LK1-B05",62,0.110339883970676,0.00828108475691154,0.108055754359051,0.00499461133793273
"156","30SC3","LK1-B05",66,0.143241637480114,0.00452639926743778,0.108055754359051,0.00499461133793273
"157","30SC3","LK1-B05",67,0.181275083160387,0.014015711555649,0.108055754359051,0.00499461133793273
"158","30SC3","LK1-B05",68,0.120229615383214,0.0107188278875575,0.108055754359051,0.00499461133793273
"159","30SC3","LK1-B05",69,0.131652579025943,0.0105794752582861,0.108055754359051,0.00499461133793273
"160","30SC3","LK1-B05",71,0.129582728451773,0.00714918239471273,0.108055754359051,0.00499461133793273
"161","30SC3","LK1-B05",72,0.171382099141728,0.00378014513819865,0.108055754359051,0.00499461133793273
"162","30SC3","LK1-B05",80,0.114895282226571,0.0132666776500143,0.108055754359051,0.00499461133793273
"163","30SC3","LK1-B05",81,0.187455360970486,0.00557159149855078,0.108055754359051,0.00499461133793273
"164","30SC3","LK1-B05",84,0.151411455463406,0.00829426442513687,0.108055754359051,0.00499461133793273
"165","30SC3","LK1-B05",85,0.0918179539550141,0.0198647997999864,0.108055754359051,0.00499461133793273
"166","30SC3","LK1-B05",88,0.170984045928186,0.00904502030943888,0.108055754359051,0.00499461133793273
"167","30SC3","LK1-B05",92,0.169472120392525,0.00956695692282753,0.108055754359051,0.00499461133793273
"168","30SC3","LK1-B05",97,0.202059234494557,0.010641883354616,0.108055754359051,0.00499461133793273
"169","30SC3","LK1-B05",101,0.120447254485064,0.0165881360808304,0.108055754359051,0.00499461133793273
"170","30SC3","LK1-B05",103,0.148887523250161,0.00538416782246271,0.108055754359051,0.00499461133793273
"171","30SC3","LK1-B05",104,0.156513768328397,0.00374807599222534,0.108055754359051,0.00499461133793273
"172","30SC3","LK1-B05",105,0.118473734955558,0.0172642025965441,0.108055754359051,0.00499461133793273
"173","30SC3","LK1-B05",108,0.105552369804087,0.0105616864017861,0.108055754359051,0.00499461133793273
"174","30SC3","LK1-B05",110,0.119154307489515,0.0142768013628198,0.108055754359051,0.00499461133793273
"175","30SC3","LK1-B05",114,0.129947759770141,0.00700007295919405,0.108055754359051,0.00499461133793273
"176","30SC3","LK1-B05",115,0.157172196747085,0.00414587564117233,0.108055754359051,0.00499461133793273
"177","30SC3","LK1-B05",117,0.190074311178239,0.0224846258998354,0.108055754359051,0.00499461133793273
"178","30SC3","LK1-B05",123,0.15278307700623,0.00863232579701454,0.108055754359051,0.00499461133793273
"179","30SC3","LK1-B05",124,0.108963901381971,0.0045657644500639,0.108055754359051,0.00499461133793273
"180","30SC3","LK1-B05",127,0.125204870766694,0.0152048257445402,0.108055754359051,0.00499461133793273
"181","30SC3","LK1-C09",1,0.176668959439016,0.0163354667935655,0.149131572365418,0.00432219045070157
"182","30SC3","LK1-C09",2,0.165879804411009,0.010923243702931,0.149131572365418,0.00432219045070157
"183","30SC3","LK1-C09",3,0.147037778631866,0.0095884289405496,0.149131572365418,0.00432219045070157
"184","30SC3","LK1-C09",7,0.156276805261845,0.0060157489272217,0.149131572365418,0.00432219045070157
"185","30SC3","LK1-C09",9,0.134267162329833,0.0115211961775743,0.149131572365418,0.00432219045070157
"186","30SC3","LK1-C09",10,0.149641683732427,0.00799312804518853,0.149131572365418,0.00432219045070157
"187","30SC3","LK1-C09",11,0.131961632633258,0.00848794826734508,0.149131572365418,0.00432219045070157
"188","30SC3","LK1-C09",14,0.169261688592547,0.0153579158070907,0.149131572365418,0.00432219045070157
"189","30SC3","LK1-C09",15,0.198762219395588,0.00411655645702695,0.149131572365418,0.00432219045070157
"190","30SC3","LK1-C09",17,0.136581580297628,0.00790840376947154,0.149131572365418,0.00432219045070157
"191","30SC3","LK1-C09",18,0.135926971029489,0.0144062214547905,0.149131572365418,0.00432219045070157
"192","30SC3","LK1-C09",21,0.154956099629348,0.0161658819583869,0.149131572365418,0.00432219045070157
"193","30SC3","LK1-C09",22,0.140963041158048,0.0119682683954,0.149131572365418,0.00432219045070157
"194","30SC3","LK1-C09",26,0.152209171364824,0.0215548834431835,0.149131572365418,0.00432219045070157
"195","30SC3","LK1-C09",29,0.12680595569108,0.0211712935822343,0.149131572365418,0.00432219045070157
"196","30SC3","LK1-C09",35,0.168823594148336,0.0147776386853965,0.149131572365418,0.00432219045070157
"197","30SC3","LK1-C09",39,0.148986684906158,0.0211297162021204,0.149131572365418,0.00432219045070157
"198","30SC3","LK1-C09",40,0.16293600610234,0.00544168130616829,0.149131572365418,0.00432219045070157
"199","30SC3","LK1-C09",44,0.162172648009739,0.0154551923750858,0.149131572365418,0.00432219045070157
"200","30SC3","LK1-C09",46,0.11387956835772,0.0218269627094895,0.149131572365418,0.00432219045070157
"201","30SC3","LK1-C09",50,0.168083285232486,0.0428996083223524,0.149131572365418,0.00432219045070157
"202","30SC3","LK1-C09",53,0.151941735483547,0.0121705989025509,0.149131572365418,0.00432219045070157
"203","30SC3","LK1-C09",55,0.128104283629834,0.0102109118472724,0.149131572365418,0.00432219045070157
"204","30SC3","LK1-C09",58,0.14215250410888,0.00615377966639889,0.149131572365418,0.00432219045070157
"205","30SC3","LK1-C09",59,0.139564606157637,0.00853249932279176,0.149131572365418,0.00432219045070157
"206","30SC3","LK1-C09",60,0.153221815706647,0.00876886360331202,0.149131572365418,0.00432219045070157
"207","30SC3","LK1-C09",62,0.125914755804433,0.00659500192477724,0.149131572365418,0.00432219045070157
"208","30SC3","LK1-C09",63,0.106924302374407,0.0135472956782357,0.149131572365418,0.00432219045070157
"209","30SC3","LK1-C09",66,0.149817029363363,0.0041083620616923,0.149131572365418,0.00432219045070157
"210","30SC3","LK1-C09",67,0.178656363859661,0.0113300641268087,0.149131572365418,0.00432219045070157
"211","30SC3","LK1-C09",68,0.151334120860327,0.0118517056785627,0.149131572365418,0.00432219045070157
"212","30SC3","LK1-C09",70,0.13477219442268,0.0135278248673148,0.149131572365418,0.00432219045070157
"213","30SC3","LK1-C09",71,0.154588082289337,0.0083074311096769,0.149131572365418,0.00432219045070157
"214","30SC3","LK1-C09",72,0.186383598631304,0.0136437587543831,0.149131572365418,0.00432219045070157
"215","30SC3","LK1-C09",73,0.148220973040346,0.0100004454138186,0.149131572365418,0.00432219045070157
"216","30SC3","LK1-C09",75,0.229903356205833,0.0202189171645207,0.149131572365418,0.00432219045070157
"217","30SC3","LK1-C09",76,0.158990273469539,0.00769134337796735,0.149131572365418,0.00432219045070157
"218","30SC3","LK1-C09",80,0.145018109300137,0.00831297383368906,0.149131572365418,0.00432219045070157
"219","30SC3","LK1-C09",81,0.191918941856824,0.00464649144789807,0.149131572365418,0.00432219045070157
"220","30SC3","LK1-C09",82,0.132432408010434,0.0154138336085879,0.149131572365418,0.00432219045070157
"221","30SC3","LK1-C09",84,0.180670687266777,0.0109892119831072,0.149131572365418,0.00432219045070157
"222","30SC3","LK1-C09",85,0.142374373863446,0.013165412186422,0.149131572365418,0.00432219045070157
"223","30SC3","LK1-C09",88,0.174806667841597,0.00870395997666434,0.149131572365418,0.00432219045070157
"224","30SC3","LK1-C09",92,0.168857384778554,0.00449442821998541,0.149131572365418,0.00432219045070157
"225","30SC3","LK1-C09",96,0.164458645195275,0.0102967180518284,0.149131572365418,0.00432219045070157
"226","30SC3","LK1-C09",97,0.150776107661412,0.0458534369073046,0.149131572365418,0.00432219045070157
"227","30SC3","LK1-C09",101,0.17097506434239,0.0277610722521166,0.149131572365418,0.00432219045070157
"228","30SC3","LK1-C09",103,0.168148872382602,0.0032297719861585,0.149131572365418,0.00432219045070157
"229","30SC3","LK1-C09",104,0.157693318035439,0.00718070781113002,0.149131572365418,0.00432219045070157
"230","30SC3","LK1-C09",105,0.173238227394223,0.00700685283551256,0.149131572365418,0.00432219045070157
"231","30SC3","LK1-C09",107,0.109045050208913,0.0158148898580842,0.149131572365418,0.00432219045070157
"232","30SC3","LK1-C09",108,0.153806448568489,0.0113865078033014,0.149131572365418,0.00432219045070157
"233","30SC3","LK1-C09",110,0.158327446084868,0.00499601788579658,0.149131572365418,0.00432219045070157
"234","30SC3","LK1-C09",114,0.147382575887918,0.0115881538781774,0.149131572365418,0.00432219045070157
"235","30SC3","LK1-C09",115,0.175297295725828,0.0184274766426783,0.149131572365418,0.00432219045070157
"236","30SC3","LK1-C09",117,0.203238490743117,0.00404809925736296,0.149131572365418,0.00432219045070157
"237","30SC3","LK1-C09",119,0.117347185127298,0.017268201180334,0.149131572365418,0.00432219045070157
"238","30SC3","LK1-C09",121,0.149347921417633,0.010152667781633,0.149131572365418,0.00432219045070157
"239","30SC3","LK1-C09",123,0.165705860926854,0.00594404004768698,0.149131572365418,0.00432219045070157
"240","30SC3","LK1-C09",124,0.14855696001138,0.00751655948483394,0.149131572365418,0.00432219045070157
"241","30SC3","LK1-C09",127,0.150763054535038,0.00762148906641436,0.149131572365418,0.00432219045070157
"242","30SC3","LK1-F05",1,0.204326147491696,0.00603161153836767,0.205679979973983,0.00103120413857198
"243","30SC3","LK1-F05",2,0.21548233215489,0.00321257470918289,0.205679979973983,0.00103120413857198
"244","30SC3","LK1-F05",3,0.20609946895015,0.00354379099842418,0.205679979973983,0.00103120413857198
"245","30SC3","LK1-F05",5,0.228695074306379,0.0226292923000604,0.205679979973983,0.00103120413857198
"246","30SC3","LK1-F05",7,0.220409489077657,0.00280691099982517,0.205679979973983,0.00103120413857198
"247","30SC3","LK1-F05",9,0.202074096798484,0.00623188148756728,0.205679979973983,0.00103120413857198
"248","30SC3","LK1-F05",10,0.205679022560053,0.00191976718844505,0.205679979973983,0.00103120413857198
"249","30SC3","LK1-F05",11,0.200666401016211,0.00397409772337803,0.205679979973983,0.00103120413857198
"250","30SC3","LK1-F05",14,0.224874871849646,0.00321035464317787,0.205679979973983,0.00103120413857198
"251","30SC3","LK1-F05",15,0.236950167116554,0.00237093489749221,0.205679979973983,0.00103120413857198
"252","30SC3","LK1-F05",17,0.195173000674328,0.00296433733297057,0.205679979973983,0.00103120413857198
"253","30SC3","LK1-F05",18,0.209363228905969,0.00229350556428536,0.205679979973983,0.00103120413857198
"254","30SC3","LK1-F05",19,0.194437086448377,0.00708934712718048,0.205679979973983,0.00103120413857198
"255","30SC3","LK1-F05",21,0.216163188908231,0.00554243020945999,0.205679979973983,0.00103120413857198
"256","30SC3","LK1-F05",22,0.219505625036109,0.00320877302062405,0.205679979973983,0.00103120413857198
"257","30SC3","LK1-F05",23,0.204574955334521,0.0371074385250726,0.205679979973983,0.00103120413857198
"258","30SC3","LK1-F05",24,0.197076522945324,0.0173147423976326,0.205679979973983,0.00103120413857198
"259","30SC3","LK1-F05",26,0.206061755064444,0.00344616283832787,0.205679979973983,0.00103120413857198
"260","30SC3","LK1-F05",27,0.201378639301944,0.00263713706252073,0.205679979973983,0.00103120413857198
"261","30SC3","LK1-F05",29,0.218716380153997,0.00408900891330416,0.205679979973983,0.00103120413857198
"262","30SC3","LK1-F05",30,0.220478987153178,0.0152901774750344,0.205679979973983,0.00103120413857198
"263","30SC3","LK1-F05",34,0.210636304996972,0.0290909670671203,0.205679979973983,0.00103120413857198
"264","30SC3","LK1-F05",35,0.214086798360844,0.00396115274789452,0.205679979973983,0.00103120413857198
"265","30SC3","LK1-F05",36,0.191790725649936,0.0130627349610827,0.205679979973983,0.00103120413857198
"266","30SC3","LK1-F05",40,0.232974865115702,0.00247255606240178,0.205679979973983,0.00103120413857198
"267","30SC3","LK1-F05",42,0.229829922935971,0.014128339808602,0.205679979973983,0.00103120413857198
"268","30SC3","LK1-F05",43,0.198027452167969,0.00567601890578876,0.205679979973983,0.00103120413857198
"269","30SC3","LK1-F05",44,0.209685607362187,0.00263738625692149,0.205679979973983,0.00103120413857198
"270","30SC3","LK1-F05",46,0.17025159727442,0.00598269396707063,0.205679979973983,0.00103120413857198
"271","30SC3","LK1-F05",47,0.190070060974544,0.00767631703484768,0.205679979973983,0.00103120413857198
